名稱,來源平台,提供機關,格式,資源數,授權,最後更新,ODPortal,原始網址,分級,資源總數,已探測資源,與其他資料集共用資源,最大記錄數,檔案類欄位,實際型態
高雄市原住民就業服務站求職登記人數,高雄市政府,主計處,CSV;JSON,2,OGDL-1.0,2025/9/5 下午 04:34:43,https://odportal.tw/dataset/6Px2VLEP,https://data.kcg.gov.tw/DataSet/Detail/5deb3e59-74f6-4a9f-b544-0801fdd633df,真資料,2,2,,12,,json;text
高雄市原住民進用情形,高雄市政府,人事處,CSV;JSON,4,OGDL-1.0,2026/7/15 下午 12:37:53,https://odportal.tw/dataset/uQdDZooL,https://data.kcg.gov.tw/DataSet/Detail/581b1faf-ee3a-4793-800d-2d39ad7592b8,真資料,4,2,,24,,json;text
高雄市原住民學生數,高雄市政府,主計處,,0,OGDL-1.0,2025/7/16 上午 11:11:12,https://odportal.tw/dataset/EsVg8DYY,https://data.kcg.gov.tw/DataSet/Detail/00dd3b96-e179-4135-b83b-0c1d5df0c6ca,無資源,0,0,,,,
高雄市現住原住民婚姻狀況,高雄市政府,主計處,CSV;JSON,2,OGDL-1.0,2025/6/30 下午 09:06:28,https://odportal.tw/dataset/0MCknJ3F,https://data.kcg.gov.tw/DataSet/Detail/857c04e8-0442-473d-a8d8-53b3d81ff5e6,真資料,2,2,,14,,json;text
十五歲以上現住原住民族人口之教育程度─按年齡別分,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/12/8 下午 01:52:04,https://odportal.tw/dataset/OQO32x1v,https://data.ntpc.gov.tw/datasets/6b47f1a9-35c3-4085-8af3-ee36d629acbc,HTML殼,1,1,,,,html
原住民族教育,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/12/1 下午 05:00:47,https://odportal.tw/dataset/Oa5B51pG,https://data.ntpc.gov.tw/datasets/7d98616d-0fb3-4e5d-9d1e-5e9637acdd4e,HTML殼,1,1,,,,html
原住民族勞動力,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/11/27 下午 02:23:17,https://odportal.tw/dataset/MAbHnpIe,https://data.ntpc.gov.tw/datasets/99efada6-c5f3-4f42-852f-6e514c36df2c,HTML殼,1,1,,,,html
原住民族概況,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/11/28 下午 03:01:46,https://odportal.tw/dataset/m0UAAo4X,https://data.ntpc.gov.tw/datasets/45a8df13-a8d8-4c51-8a74-523315733d8f,HTML殼,1,1,,,,html
原住民族福利,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/11/27 下午 02:31:16,https://odportal.tw/dataset/WhxY4Pho,https://data.ntpc.gov.tw/datasets/c1079436-54f0-41fe-9fda-8accef7ca58f,HTML殼,1,1,,,,html
高級中等學校及國民中小學原住民族學生數,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/12/8 上午 11:55:46,https://odportal.tw/dataset/i_3bbwrB,https://data.ntpc.gov.tw/datasets/335d613e-fe51-4dc2-990b-9099f945cdd9,HTML殼,1,1,,,,html
現住原住民族戶口數(民國100年以前),新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/6/26 上午 09:04:31,https://odportal.tw/dataset/GMhkP8kq,https://data.ntpc.gov.tw/datasets/273611d8-ff47-4f62-8262-02ba17b57487,HTML殼,1,1,,,,html
現住原住民族戶口數(民國101年以後),新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/12/8 下午 01:51:18,https://odportal.tw/dataset/feaRbH_M,https://data.ntpc.gov.tw/datasets/65cee188-8683-41db-887c-785caea81ea2,HTML殼,1,1,,,,html
現住原住民族年齡分配,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/12/8 下午 01:51:37,https://odportal.tw/dataset/EsayEoNe,https://data.ntpc.gov.tw/datasets/b019f3d1-a1a7-4433-a683-f86a9c5427c6,HTML殼,1,1,,,,html
現住原住民族婚姻現況,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/12/8 下午 02:01:20,https://odportal.tw/dataset/LVH24d0X,https://data.ntpc.gov.tw/datasets/3e6a60fa-9713-4eaf-9add-4f5c0fba0ba1,HTML殼,1,1,,,,html
現住原住民族種族別人口數,新北市政府,新北市政府主計處/公務統計科,XLSX,1,OGDL-1.0,2025/12/8 下午 02:05:20,https://odportal.tw/dataset/XuKBcLXn,https://data.ntpc.gov.tw/datasets/ac89b3ad-6c64-47f4-b5d6-9af374e7c4ee,HTML殼,1,1,,,,html
新北市各區原住民人數統計表,新北市政府,新北市政府原住民族行政局/秘書室,XLS,1,OGDL-1.0,2025/12/1 上午 11:40:02,https://odportal.tw/dataset/ek-RvS7Y,https://data.ntpc.gov.tw/datasets/0de9326d-22ed-4ac7-8491-65bec2758af9,HTML殼,1,1,,,,html
新北市各區區公所原住民服務窗口,新北市政府,新北市政府原住民族行政局/秘書室,CSV,1,OGDL-1.0,2025/12/1 上午 11:40:47,https://odportal.tw/dataset/-gAWRoiT,https://data.ntpc.gov.tw/datasets/e5bef801-73f7-4074-82df-2df430a08af6,HTML殼,1,1,,,,html
新北市政府原住民族進用統計表,新北市政府,新北市政府人事處/人力科,CSV,1,OGDL-1.0,2026/7/27 上午 11:01:02,https://odportal.tw/dataset/uHVwgcd8,https://data.ntpc.gov.tw/datasets/db43c96b-ee5d-45cb-8f79-49a4bc4967e3,HTML殼,1,1,,,,html
新北市原民團體資料,新北市政府,新北市政府原住民族行政局/秘書室,XLSX,1,OGDL-1.0,2025/12/29 下午 01:43:02,https://odportal.tw/dataset/3bodFy5Q,https://data.ntpc.gov.tw/datasets/7718c478-8c01-4570-8b12-643da2285dec,HTML殼,1,1,,,,html
新北市原住民族別人數排行榜統計表,新北市政府,新北市政府原住民族行政局/秘書室,XLSX,1,OGDL-1.0,2025/12/1 上午 11:40:17,https://odportal.tw/dataset/I27m3u9z,https://data.ntpc.gov.tw/datasets/22ecd1e6-842b-419b-b78a-c60482af298a,HTML殼,1,1,,,,html
新竹縣各年度原住民鄉鎮辦理調解業務概況,新竹縣政府,葉女士,XLSX;CSV;XML;JSON,4,,2026/4/22 上午 12:00:00,https://odportal.tw/dataset/1I6piAy0,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=1&s=44,真資料,4,2,,57,,json;zip
新竹縣各鄉鎮市現住原住民人口數按性別、原住民身分及族別分,新竹縣政府,李小姐女士,XLSX;CSV;XML,3,,2025/9/21 上午 12:00:00,https://odportal.tw/dataset/6q7SDg1X,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=1&s=340,真資料,3,2,,126,,xml;zip
新竹縣原住民族家庭服務中心,新竹縣政府,彭承辦女士,XLSX;CSV;XML;JSON,4,,2024/10/14 上午 12:00:00,https://odportal.tw/dataset/C6TAZEoN,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=1&s=583,二進位,4,2,,3,網址,json;zip
新竹縣原住民部落文化健康站,新竹縣政府,葛承辦女士,XLSX;CSV;XML;JSON,4,,2024/10/14 上午 12:00:00,https://odportal.tw/dataset/LX_TCZDP,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=1&s=1000,真資料,4,2,,25,,json;zip
10122-00-04-2 臺中市各區 現住人口數按性別及原住民身分分,臺中市政府,臺中市政府民政局,JSON,18,OGDL-1.0,2026/8/11 上午 05:14:26,https://odportal.tw/dataset/wO-n7TA1,https://opendata.taichung.gov.tw/search/e2e6d229-38d5-4b4c-9c60-9babca373fce,真資料,18,2,4mY7XkgB,232,,json
10122-00-05-2 臺中市各區 現住原住民戶數、人口數按戶別及性別分,臺中市政府,臺中市政府民政局,JSON,6,OGDL-1.0,2026/8/11 下午 03:45:05,https://odportal.tw/dataset/7TaZFJ4I,https://opendata.taichung.gov.tw/search/25fec714-0cb0-4d0e-8f26-82e60a548ad9,真資料,6,2,vGubjXKt,522,,json
10122-00-06-2 臺中市各區 現住原住民人口數按性別、年齡及原住民身分分,臺中市政府,臺中市政府民政局,JSON,18,OGDL-1.0,2026/8/7 上午 11:33:59,https://odportal.tw/dataset/f9fY54rn,https://opendata.taichung.gov.tw/search/9253ff74-9d8a-4323-a8e3-ec3080e911d9,真資料,18,2,HaK9uIP5,558,,json
10122-00-07-2 臺中市各區 現住原住民人口數按性別、原住民身分及族別分,臺中市政府,臺中市政府民政局,JSON,18,OGDL-1.0,2026/8/11 上午 11:36:14,https://odportal.tw/dataset/l68rFnIy,https://opendata.taichung.gov.tw/search/be386338-561e-4e3b-a549-51ae8415aaef,真資料,18,3,n6V1cdPm,556,,json
10122-00-08-2 臺中市各區 十五歲以上現住原住民人口數按性別、年齡、原住民身分及教育程度分,臺中市政府,臺中市政府民政局,JSON;XML;CSV,15,OGDL-1.0,2026/8/10 下午 11:14:21,https://odportal.tw/dataset/1rewJsjX,https://opendata.taichung.gov.tw/search/7906bfc3-efaf-491e-bbdb-cd61866fedaa,真資料,15,3,I7pcln5i,495,,json
10411-01-38-2 臺中市高級中等學校原住民學生數-普通科,臺中市政府,臺中市政府教育局,JSON;CSV;XML,18,OGDL-1.0,2026/8/7 上午 01:50:26,https://odportal.tw/dataset/8AvsFz-B,https://opendata.taichung.gov.tw/search/6b5f0051-107b-4714-a2ad-a0e666888afa,真資料,18,3,UJhS6ioJ,136,,json
10411-01-39-2 臺中市高級中等學校原住民學生數-專業群科(職業科),臺中市政府,臺中市政府教育局,JSON;XML;CSV,18,OGDL-1.0,2026/8/7 上午 06:11:02,https://odportal.tw/dataset/Mgpk0B_m,https://opendata.taichung.gov.tw/search/d170a7d2-2990-47a9-81c8-a0ab6c21b80b,真資料,18,3,Dspn8Hom,270,,json
10411-01-40-2 臺中市高級中等學校原住民學生數-綜合高中,臺中市政府,臺中市政府教育局,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 上午 12:03:23,https://odportal.tw/dataset/LrabuTLx,https://opendata.taichung.gov.tw/search/78737b59-25f4-467f-a698-5a2d73b9147c,真資料,18,3,gJCI5_k1,170,,json
10411-01-41-2 臺中市高級中等學校原住民學生數-實用技能學程,臺中市政府,臺中市政府教育局,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 下午 03:38:47,https://odportal.tw/dataset/_i1Ttt_6,https://opendata.taichung.gov.tw/search/46f10dbc-9f73-44a0-8b0f-495dad534eb9,真資料,18,3,MVnt9C78,136,,json
10411-01-42-2 臺中市高級中等學校原住民學生數-進修部(學校),臺中市政府,臺中市政府教育局,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 上午 12:40:31,https://odportal.tw/dataset/vh_8Sdwi,https://opendata.taichung.gov.tw/search/57fe24eb-96e3-4d6a-ba02-b2f2b49dccae,真資料,18,3,wlj03GYg,170,,json
10411-01-43-2 臺中市特殊教育學校原住民學生數,臺中市政府,臺中市政府教育局,JSON;CSV;XML,18,OGDL-1.0,2026/8/10 下午 09:55:53,https://odportal.tw/dataset/h2g2WUEm,https://opendata.taichung.gov.tw/search/787f4d48-3bed-484c-b4f5-14c73719ade9,真資料,18,3,fJg0vLbU,136,,json
10411-01-44-2 臺中市國中原住民學生統計,臺中市政府,臺中市政府教育局,JSON;CSV;XML,18,OGDL-1.0,2026/8/10 上午 04:18:00,https://odportal.tw/dataset/-XkRl6Hu,https://opendata.taichung.gov.tw/search/240fb25c-d5da-4754-95aa-9c53c5878014,真資料,18,3,9gto0LSI,102,,json
10411-01-45-2 臺中市國小原住民學生統計,臺中市政府,臺中市政府教育局,JSON;XML;CSV,18,OGDL-1.0,2026/8/11 上午 02:17:11,https://odportal.tw/dataset/E-cBbfmQ,https://opendata.taichung.gov.tw/search/540d22ea-4d9f-4b70-b30c-c425704925f5,真資料,18,3,_4eov1Vf,238,,json
10411-01-46-2 臺中市國民中學補習學校原住民學生數,臺中市政府,臺中市政府教育局,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 上午 04:30:18,https://odportal.tw/dataset/3PKPmmEV,https://opendata.taichung.gov.tw/search/3f94ea6a-f79a-41fb-a23b-b32e730f5456,真資料,18,3,iaFmAtJ-,136,,json
10411-01-47-2 臺中市國民小學補習學校原住民學生數,臺中市政府,臺中市政府教育局,JSON;XML;CSV,18,OGDL-1.0,2026/8/11 上午 11:43:14,https://odportal.tw/dataset/ZAJp88-2,https://opendata.taichung.gov.tw/search/66a5f284-ae17-4c89-936e-0d56d9d0322f,真資料,18,3,qGgh9SeJ,102,,json
10414-00-02-2 臺中市高級中等學校原住民應屆畢業生升學就業概況,臺中市政府,臺中市政府教育局,JSON;XML;CSV,14,OGDL-1.0,2026/8/11 下午 01:34:05,https://odportal.tw/dataset/kkP8W3lp,https://opendata.taichung.gov.tw/search/675d9094-a645-4a23-80d6-b7fe5c8140de,真資料,14,3,s_jGzlzC,340,,json
10420-01-06-2 臺中市高級中等學校原住民教師數,臺中市政府,臺中市政府教育局,JSON;CSV,10,OGDL-1.0,2026/8/11 下午 01:01:06,https://odportal.tw/dataset/TV-ftkS-,https://opendata.taichung.gov.tw/search/54155e44-6cfb-412f-bf4a-6d9c1c7d5a33,真資料,10,3,h1yeyxre,102,,json
10420-01-07-2 臺中市特殊教育學校原住民教師數,臺中市政府,臺中市政府教育局,JSON;CSV,10,OGDL-1.0,2026/8/9 下午 11:24:28,https://odportal.tw/dataset/Px8zFlK_,https://opendata.taichung.gov.tw/search/d4741f5b-1576-487c-8ada-ea1534e6a823,真資料,10,4,lOctYo-s,102,,json
10420-01-08-2 臺中市國民中學原住民教師數,臺中市政府,臺中市政府教育局,JSON;CSV,8,OGDL-1.0,2026/8/11 下午 12:45:41,https://odportal.tw/dataset/E9nEhdmf,https://opendata.taichung.gov.tw/search/be476c07-340a-4a50-829e-76df91f267a8,真資料,8,3,9_m1XqiD,102,,json
10420-01-09-2 臺中市國民小學原住民教師數,臺中市政府,臺中市政府教育局,JSON;CSV,8,OGDL-1.0,2026/8/11 下午 12:58:18,https://odportal.tw/dataset/0iXY4c7W,https://opendata.taichung.gov.tw/search/80670950-8ccf-45bc-af21-061f9ef8989d,真資料,8,3,Tlk_4GfA,102,,json
10720-01-02-2 臺中市原住民低收入戶數及人數,臺中市政府,臺中市政府社會局,CSV;XML;JSON,3,OGDL-1.0,2026/8/11 上午 03:50:22,https://odportal.tw/dataset/VeuTwgUo,https://opendata.taichung.gov.tw/search/f3bde851-c365-44c9-aa66-95990318d712,真資料,3,2,3W0LLUri,12,,json;text
10730-05-16-2 臺中市原住民身心障礙人數,臺中市政府,臺中市政府社會局,XML;CSV;JSON,6,OGDL-1.0,2026/8/7 下午 01:48:30,https://odportal.tw/dataset/fWOUyZvR,https://opendata.taichung.gov.tw/search/f87299e5-f1dd-4923-a1d6-41508189d787,真資料,6,3,dcTZzm6b,392,,json;xml
10730-05-16-2 臺中市原住民身心障礙者人數,臺中市政府,臺中市政府社會局,CSV;XML;JSON,36,OGDL-1.0,2026/8/10 下午 12:24:56,https://odportal.tw/dataset/kdsqu0Os,https://opendata.taichung.gov.tw/search/06005a5d-ec45-40cc-8ccf-d7d31916fdd1,真資料,36,3,X5SI0HW3,776,,json;text;xml
10730-05-17-2 臺中市原住民身心障礙者之年齡分配,臺中市政府,臺中市政府社會局,XML;CSV;JSON,69,OGDL-1.0,2026/8/7 上午 01:29:25,https://odportal.tw/dataset/pEX7Nza3,https://opendata.taichung.gov.tw/search/51f04a47-b9d5-4c25-9c89-d18667d8163d,空資料,69,4,cwEYoCiK,0,,json
10730-05-18-2 臺中市原住民身心障礙者致殘成因,臺中市政府,臺中市政府社會局,JSON;XML;CSV,18,OGDL-1.0,2026/8/11 上午 08:09:34,https://odportal.tw/dataset/SqBQtytm,https://opendata.taichung.gov.tw/search/cfe5e6b7-10bb-4908-9686-5ef03a77d4fa,真資料,18,3,Gp9frIjx,393,,json;xml
10730-05-18-2 臺中市原住民身心障礙者障礙成因,臺中市政府,臺中市政府社會局,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 上午 07:48:33,https://odportal.tw/dataset/Gh_Tu0aM,https://opendata.taichung.gov.tw/search/65cc8ec7-d904-4a08-9316-9db6428fae35,真資料,18,4,WhK8aZSs,504,,json;text;xml
10730-09-01-2 臺中市原住民權益及福利宣導統計,臺中市政府,臺中市政府原住民族事務委員會,JSON,18,OGDL-1.0,2026/8/10 下午 11:33:16,https://odportal.tw/dataset/2MmXeofZ,https://opendata.taichung.gov.tw/search/5f63216f-29e2-40fc-b4de-d40868fb13a5,真資料,18,3,x6AckSb-,9,,json
10730-09-02-2 臺中市原住民住宅輔導業務統計,臺中市政府,臺中市政府原住民族事務委員會,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 上午 06:18:53,https://odportal.tw/dataset/EDGIcgh8,https://opendata.taichung.gov.tw/search/fc6c77bb-7656-4f8b-83f3-1b5a498152c8,真資料,18,2,pw4iNZz3,29,,json
10730-09-03-2 臺中市原住民急難救助統計,臺中市政府,臺中市政府原住民族事務委員會,JSON,18,OGDL-1.0,2026/8/4 上午 11:53:14,https://odportal.tw/dataset/RduWmiiy,https://opendata.taichung.gov.tw/search/39e87c91-df67-46ec-97d7-65c79f7d39d2,真資料,18,2,lD4syRZP,56,,json
10730-09-04-2 臺中市原住民低收入戶及身心障礙者統計,臺中市政府,臺中市政府原住民族事務委員會,JSON;XML;CSV,18,OGDL-1.0,2026/8/11 下午 01:24:13,https://odportal.tw/dataset/6XjqAsIF,https://opendata.taichung.gov.tw/search/29d37a1f-ad2b-4598-80e9-aba77ab916d3,真資料,18,4,npdIY_gz,203,,json
10730-09-05-2 臺中市原住民家庭暴力及性侵害統計,臺中市政府,臺中市政府原住民族事務委員會,JSON,18,OGDL-1.0,2026/8/11 上午 04:24:41,https://odportal.tw/dataset/SYH5Waoo,https://opendata.taichung.gov.tw/search/f34cf859-c0ac-4885-bf46-ea011dbce2ab,真資料,18,2,mCMGwNrg,12,,json
111年度臺中市原住民族部落大學彙編原住民族傳統文化教材,臺中市政府,臺中市政府原住民族事務委員會,PDF,9,OGDL-1.0,2026/8/4 上午 07:25:36,https://odportal.tw/dataset/Sr73fVnJ,https://opendata.taichung.gov.tw/search/44d7d11c-b6f1-44d4-9350-83b8e3a25c5f,二進位,9,2,ccb0QYTx,,,pdf
30220-01-02-2 臺中市山地平地原住民人口數－按民族別分,臺中市政府,臺中市政府原住民族事務委員會,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 下午 02:35:44,https://odportal.tw/dataset/f_K5Lymm,https://opendata.taichung.gov.tw/search/01b13b6a-c8cb-452c-9e18-8e750f576aff,真資料,18,4,QcMS2RLO,637,,json
30220-01-03-2 臺中市山地平地原住民年齡分配,臺中市政府,臺中市政府原住民族事務委員會,JSON;XML;CSV,18,OGDL-1.0,2026/8/7 下午 01:45:42,https://odportal.tw/dataset/AN9IhDpz,https://opendata.taichung.gov.tw/search/ce59cb4d-eae4-4326-bf08-1c0b24f04175,真資料,18,4,g1Fyz9ew,634,,json
30220-01-04-2 臺中市山地平地原住民婚姻狀況,臺中市政府,臺中市政府原住民族事務委員會,JSON;CSV;XML,18,OGDL-1.0,2026/8/11 上午 01:58:16,https://odportal.tw/dataset/uzKBIy0Z,https://opendata.taichung.gov.tw/search/1b4ac6f8-cf6d-477c-b2c2-698f98c4d8b6,真資料,18,3,QvtaPK5m,112,,json
30220-02-02-2 臺中市原住民學前教育及兒童托育補助情形,臺中市政府,臺中市政府原住民族事務委員會,JSON;XML,18,OGDL-1.0,2026/8/7 上午 01:14:43,https://odportal.tw/dataset/m30FZzQ6,https://opendata.taichung.gov.tw/search/02d6a2e2-8f18-4a43-b4f6-62f9f145bfc5,真資料,18,3,Fu5aYA8p,12,,json
30220-02-04-2 臺中市原住民終身學習及文化社教活動辦理情形,臺中市政府,臺中市政府原住民族事務委員會,JSON;CSV,18,OGDL-1.0,2026/8/11 下午 03:37:23,https://odportal.tw/dataset/DcfyOg5t,https://opendata.taichung.gov.tw/search/1c079a59-8fe4-4994-bd97-0279372621f3,真資料,18,3,QRkPo9iQ,6,,json
30220-02-05-2 臺中市原住民民俗文化及社會教育活動補助情形,臺中市政府,臺中市政府原住民族事務委員會,JSON;CSV,10,OGDL-1.0,2026/8/3 下午 11:30:38,https://odportal.tw/dataset/atTYLqg8,https://opendata.taichung.gov.tw/search/6413660e-b179-4b7b-b9b1-dd4a1270c1ca,真資料,10,2,Sq_xUyG1,12,,json
30220-02-06-2 臺中市原住民專門人才獎勵情形,臺中市政府,臺中市政府原住民族事務委員會,JSON;XML,18,OGDL-1.0,2026/8/7 上午 01:56:44,https://odportal.tw/dataset/nPS9gRu_,https://opendata.taichung.gov.tw/search/4efce480-4b7c-4bf4-aee8-68ca530a778f,真資料,18,3,lk8Fz3Ys,5,,json
30220-09-01-2 臺中市輔導原住民職業訓練及就業服務統計,臺中市政府,臺中市政府原住民族事務委員會,JSON,18,OGDL-1.0,2026/8/10 下午 11:10:08,https://odportal.tw/dataset/1Pbdw_hR,https://opendata.taichung.gov.tw/search/2be18383-a576-4ba9-b00f-dbd2d5e05a50,真資料,18,2,42CBXDhy,13,,json
30220-09-02-2 臺中市原住民族綜合發展基金貸款統計,臺中市政府,臺中市政府原住民族事務委員會,JSON;CSV;XML,18,OGDL-1.0,2026/7/31 上午 05:30:36,https://odportal.tw/dataset/-4iktwLd,https://opendata.taichung.gov.tw/search/bf028e5c-6e52-4aa1-8a7c-caba83ccfa54,真資料,18,3,lv3OgCC7,6,,json
30439-90-02-2 臺中市政府所屬各機關、學校原住民人員進用情形,臺中市政府,臺中市政府人事處,JSON;CSV;XML,14,OGDL-1.0,2026/8/7 上午 10:37:15,https://odportal.tw/dataset/8YlIoO1C,https://opendata.taichung.gov.tw/search/1e2b70f1-a8f9-460e-aa36-413b35b01276,真資料,14,3,4ZtdJm2z,6,,json
臺中市各區原住民身分別族別統計,臺中市政府,臺中市政府民政局,JSON,1,OGDL-1.0,2026/8/10 下午 12:19:20,https://odportal.tw/dataset/MAXgFh8o,https://opendata.taichung.gov.tw/search/03b8b898-f891-49ab-b73d-791c39ade009,真資料,1,1,bUcxTJt-,114,,json
臺中市各區區公所原住民服務窗口聯絡電話,臺中市政府,臺中市政府原住民族事務委員會,XML;CSV;JSON,3,OGDL-1.0,2026/8/11 上午 10:28:17,https://odportal.tw/dataset/nLcmk8fy,https://opendata.taichung.gov.tw/search/d179f4e5-82f6-43da-8c35-9353b0be1eb0,真資料,3,2,r39tptYQ,29,,json;xml
臺中市低(中低)收入老人暨原住民活動假牙補助計畫合約診所名單,臺中市政府,臺中市政府社會局,JSON;XML;CSV,3,OGDL-1.0,2026/7/26 下午 10:49:52,https://odportal.tw/dataset/Shc3qGjR,https://opendata.taichung.gov.tw/search/78cc97ea-4423-48c9-a6cb-33ceb5627d3f,真資料,3,3,QNPhvQaC,210,,json;text;xml
臺中市政府原住民族事務委員會中程施政計畫,臺中市政府,臺中市政府原住民族事務委員會,PDF,4,OGDL-1.0,2026/8/11 上午 06:09:46,https://odportal.tw/dataset/3-T24RI4,https://opendata.taichung.gov.tw/search/4d0af11e-6f9c-4ff5-958f-0d24102c87ab,二進位,4,2,LXpoeek0,,,pdf
臺中市原住民文化健康站資訊,臺中市政府,臺中市政府原住民族事務委員會,CSV;XML,3,OGDL-1.0,2026/8/10 上午 01:30:34,https://odportal.tw/dataset/3Py8JOug,https://opendata.taichung.gov.tw/search/8a7f1a53-fee9-439d-b0c9-2a9be57c56b2,真資料,3,2,JMsJF9Sw,24,,json;text
臺中市原住民低收入戶及中低收入戶補助項目補助項目,臺中市政府,臺中市政府原住民族事務委員會,CSV;XML,3,OGDL-1.0,2026/8/11 上午 09:02:07,https://odportal.tw/dataset/3E_av9uB,https://opendata.taichung.gov.tw/search/82bc7ec3-75cd-4826-b1ab-010dbf54cd99,連結殼,3,2,Ln8rqweK,2,網址,text
臺中市原住民兒少福利補助項目,臺中市政府,臺中市政府原住民族事務委員會,CSV;XML,3,OGDL-1.0,2026/8/10 上午 01:28:28,https://odportal.tw/dataset/lX2s3FCJ,https://opendata.taichung.gov.tw/search/78946861-4311-433b-a330-4d2fe6b49ad6,連結殼,3,2,s1BSWrpG,1,網址,text
臺中市原住民社會救助補助項目,臺中市政府,臺中市政府原住民族事務委員會,CSV;JSON,3,OGDL-1.0,2026/8/11 上午 10:12:10,https://odportal.tw/dataset/QV2iR_Sb,https://opendata.taichung.gov.tw/search/9c396932-6693-4f03-8bc7-65ca9d49e494,連結殼,3,3,tZNbN5zA,2,網址,json;text
臺中市原住民族部落大學,臺中市政府,臺中市政府原住民族事務委員會,JSON;CSV;XML,3,OGDL-1.0,2026/8/11 下午 03:47:11,https://odportal.tw/dataset/AFmxBI8r,https://opendata.taichung.gov.tw/search/cd79ddc8-7fdc-4d1d-ba8f-afc9636802c9,真資料,3,2,wU5E2bd2,49,,json;xml
變更梨山風景特定區計畫(梨山地區)(部分住宅區、商業區及保護區為原住民生活專用區)(配合松茂部落遷建計畫)案,臺中市政府,臺中市政府都市發展局,CSV;JSON,2,OGDL-1.0,2026/8/7 下午 01:42:54,https://odportal.tw/dataset/25LEtmGy,https://opendata.taichung.gov.tw/search/1be323f3-c696-4918-9fd3-56b463679f6a,連結殼,2,2,T7Tvdgwd,4,公告書網址,json;text
臺北市15歲以上原住民之教育程度,臺北市政府,主計處,CSV,1,,2026/3/18 上午 09:34:36,https://odportal.tw/dataset/0EWonvzr,https://data.taipei/dataset/detail?id=add2c7b2-fa14-40be-a522-709fd8350dc7,網址無效,1,1,,,,
臺北市十五歲以上現住原住民人口數按年齡及教育程度分,臺北市政府,民政局,CSV,2,,2026/6/22 下午 03:07:19,https://odportal.tw/dataset/hr8kBt_F,https://data.taipei/dataset/detail?id=417716d9-8227-4ca3-9781-2f5303638241,網址無效,2,2,Sgc8Yzgr,,,
臺北市中等學校及國小原住民學生數,臺北市政府,主計處,CSV,1,,2026/4/28 下午 01:57:45,https://odportal.tw/dataset/WYCwtsy7,https://data.taipei/dataset/detail?id=abeedba5-9465-49ba-8887-03f871915109,網址無效,1,1,,,,
臺北市各級學校原住民學生數,臺北市政府,教育局,CSV,1,,2025/6/13 下午 04:30:47,https://odportal.tw/dataset/dOPtVLhK,https://data.taipei/dataset/detail?id=9102bdb0-9863-42df-a59c-6fb5806f2935,網址無效,1,1,,,,
臺北市各區原住民人口數,臺北市政府,民政局,CSV,2,,2026/8/4 下午 05:25:48,https://odportal.tw/dataset/KhL4nEod,https://data.taipei/dataset/detail?id=9c6946fb-0c1a-44d5-b128-0d8c1fbddba4,網址無效,2,2,,,,
臺北市各區原住民人口數按年齡分,臺北市政府,民政局,CSV,2,,2026/8/4 下午 05:25:44,https://odportal.tw/dataset/E5VadYla,https://data.taipei/dataset/detail?id=91d3835b-97ec-4f7b-9e44-a3e0d4ef8b9d,網址無效,2,2,,,,
臺北市各區區公所原住民服務窗口,臺北市政府,原民會,CSV,1,,2025/10/9 上午 11:18:04,https://odportal.tw/dataset/mG6gJOH7,https://data.taipei/dataset/detail?id=bbf6e7bb-8f0e-462b-bea1-7123802c515e,網址無效,1,1,,,,
臺北市政府依法進用原住民概況,臺北市政府,人事處,CSV;ODS,3,,2026/6/24 下午 03:07:11,https://odportal.tw/dataset/xt1sRIc1,https://data.taipei/dataset/detail?id=ecc66d52-f1fa-48c7-8a17-69e54baa86ac,網址無效,3,3,,,,
臺北市政府原住民族事務委員會職業訓練生活津貼差額補助及學費材料費補助年度申請統計,臺北市政府,原民會,CSV,1,,2026/6/17 上午 10:07:59,https://odportal.tw/dataset/a10QNhxk,https://data.taipei/dataset/detail?id=6bb50140-afdd-4882-bb90-fff17a2a7dfc,網址無效,1,1,,,,
